,Active Learning Iteration,Metric,Value,Run,Strategy
21,5,Precision,0.9757417802726543,1,Relative Entropy
22,5,Recall,0.979669887278583,1,Relative Entropy
23,5,Accuracy,0.9778,1,Relative Entropy
24,6,MCC,0.9524015244695876,1,Relative Entropy
25,6,Precision,0.9748995983935743,1,Relative Entropy
26,6,Recall,0.9772544283413849,1,Relative Entropy
27,6,Accuracy,0.9762,1,Relative Entropy
28,7,MCC,0.9494060129662807,1,Relative Entropy
29,7,Precision,0.9727290956486866,1,Relative Entropy
30,7,Recall,0.9764492753623188,1,Relative Entropy
31,7,Accuracy,0.9747,1,Relative Entropy
32,8,MCC,0.948010388880803,1,Relative Entropy
33,8,Precision,0.9715544871794872,1,Relative Entropy
34,8,Recall,0.9762479871175523,1,Relative Entropy
35,8,Accuracy,0.974,1,Relative Entropy
36,9,MCC,0.9530046061767452,1,Relative Entropy
37,9,Precision,0.9747241725175526,1,Relative Entropy
38,9,Recall,0.9780595813204509,1,Relative Entropy
39,9,Accuracy,0.9765,1,Relative Entropy
40,10,MCC,0.9554095947219665,1,Relative Entropy
41,10,Precision,0.975355640152274,1,Relative Entropy
42,10,Recall,0.9798711755233495,1,Relative Entropy
43,10,Accuracy,0.9777,1,Relative Entropy
44,11,MCC,0.9556053969027172,1,Relative Entropy
45,11,Precision,0.9759326113116726,1,Relative Entropy
46,11,Recall,0.9794685990338164,1,Relative Entropy
47,11,Accuracy,0.9778,1,Relative Entropy
48,12,MCC,0.9266153040631103,1,Relative Entropy
49,12,Precision,0.9603762257354412,1,Relative Entropy
50,12,Recall,0.9659822866344605,1,Relative Entropy
51,12,Accuracy,0.9633,1,Relative Entropy
52,13,MCC,0.9380246311029494,1,Relative Entropy
53,13,Precision,0.965427657873701,1,Relative Entropy
54,13,Recall,0.9724235104669887,1,Relative Entropy
55,13,Accuracy,0.969,1,Relative Entropy
56,14,MCC,0.9370204891161547,1,Relative Entropy
57,14,Precision,0.9652069586082783,1,Relative Entropy
58,14,Recall,0.9716183574879227,1,Relative Entropy
59,14,Accuracy,0.9685,1,Relative Entropy
60,15,MCC,0.9370204891161547,1,Relative Entropy
61,15,Precision,0.9652069586082783,1,Relative Entropy
62,15,Recall,0.9716183574879227,1,Relative Entropy
63,15,Accuracy,0.9685,1,Relative Entropy
64,16,MCC,0.9380167258190694,1,Relative Entropy
65,16,Precision,0.9659863945578231,1,Relative Entropy
66,16,Recall,0.9718196457326892,1,Relative Entropy
67,16,Accuracy,0.969,1,Relative Entropy
68,17,MCC,0.9362155024051861,1,Relative Entropy
69,17,Precision,0.9651791074644787,1,Relative Entropy
70,17,Recall,0.9708132045088567,1,Relative Entropy
71,17,Accuracy,0.9681,1,Relative Entropy
72,18,MCC,0.9378155354621989,1,Relative Entropy
73,18,Precision,0.9659795877526516,1,Relative Entropy
74,18,Recall,0.9716183574879227,1,Relative Entropy
75,18,Accuracy,0.9689,1,Relative Entropy
76,19,MCC,0.9360306081985672,1,Relative Entropy
77,19,Precision,0.9640575079872205,1,Relative Entropy
78,19,Recall,0.9718196457326892,1,Relative Entropy
79,19,Accuracy,0.968,1,Relative Entropy
80,20,MCC,0.935029025900672,1,Relative Entropy
81,20,Precision,0.963650888755742,1,Relative Entropy
82,20,Recall,0.9712157809983897,1,Relative Entropy
83,20,Accuracy,0.9675,1,Relative Entropy
0,0,MCC,0.7900827398508203,2,Relative Entropy
1,0,Precision,0.8889992057188245,2,Relative Entropy
2,0,Recall,0.9011674718196457,2,Relative Entropy
3,0,Accuracy,0.895,2,Relative Entropy
4,1,MCC,0.9522135776309246,2,Relative Entropy
5,1,Precision,0.9733733733733734,2,Relative Entropy
6,1,Recall,0.9786634460547504,2,Relative Entropy
7,1,Accuracy,0.9761,2,Relative Entropy
8,2,MCC,0.9362073593012098,2,Relative Entropy
9,2,Precision,0.9659250350771698,2,Relative Entropy
10,2,Recall,0.9700080515297906,2,Relative Entropy
11,2,Accuracy,0.9681,2,Relative Entropy
12,3,MCC,0.9496220844276573,2,Relative Entropy
13,3,Precision,0.9714114354258296,2,Relative Entropy
14,3,Recall,0.9780595813204509,2,Relative Entropy
15,3,Accuracy,0.9748,2,Relative Entropy
16,4,MCC,0.9452145406545293,2,Relative Entropy
17,4,Precision,0.9697758206565252,2,Relative Entropy
18,4,Recall,0.9752415458937198,2,Relative Entropy
19,4,Accuracy,0.9726,2,Relative Entropy
20,5,MCC,0.9550033184903296,2,Relative Entropy
21,5,Precision,0.9759181216134859,2,Relative Entropy
22,5,Recall,0.9788647342995169,2,Relative Entropy
23,5,Accuracy,0.9775,2,Relative Entropy
24,6,MCC,0.9350389501660616,2,Relative Entropy
25,6,Precision,0.9630959505286256,2,Relative Entropy
26,6,Recall,0.9718196457326892,2,Relative Entropy
27,6,Accuracy,0.9675,2,Relative Entropy
28,7,MCC,0.9554046661305493,2,Relative Entropy
29,7,Precision,0.9759277833500501,2,Relative Entropy
30,7,Recall,0.9792673107890499,2,Relative Entropy
31,7,Accuracy,0.9777,2,Relative Entropy
32,8,MCC,0.954209568201167,2,Relative Entropy
33,8,Precision,0.9747545582047685,2,Relative Entropy
34,8,Recall,0.9792673107890499,2,Relative Entropy
35,8,Accuracy,0.9771,2,Relative Entropy
36,9,MCC,0.953800185080491,2,Relative Entropy
37,9,Precision,0.9758890898131405,2,Relative Entropy
38,9,Recall,0.9776570048309179,2,Relative Entropy
39,9,Accuracy,0.9769,2,Relative Entropy
