Run,Number of labeled points,Model,Metric,Value,Set,Approach,Dash
6,20,Discriminative,Accuracy,0.976,test,Active WeaSuL,
6,21,Generative,Accuracy,0.961,test,Active WeaSuL,
6,21,Discriminative,Accuracy,0.976,test,Active WeaSuL,
6,22,Generative,Accuracy,0.961,test,Active WeaSuL,
6,22,Discriminative,Accuracy,0.9743333333333334,test,Active WeaSuL,
6,23,Generative,Accuracy,0.961,test,Active WeaSuL,
6,23,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
6,24,Generative,Accuracy,0.961,test,Active WeaSuL,
6,24,Discriminative,Accuracy,0.976,test,Active WeaSuL,
6,25,Generative,Accuracy,0.961,test,Active WeaSuL,
6,25,Discriminative,Accuracy,0.9756666666666667,test,Active WeaSuL,
6,26,Generative,Accuracy,0.961,test,Active WeaSuL,
6,26,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
6,27,Generative,Accuracy,0.961,test,Active WeaSuL,
6,27,Discriminative,Accuracy,0.9743333333333334,test,Active WeaSuL,
6,28,Generative,Accuracy,0.961,test,Active WeaSuL,
6,28,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
6,29,Generative,Accuracy,0.961,test,Active WeaSuL,
6,29,Discriminative,Accuracy,0.976,test,Active WeaSuL,
6,30,Generative,Accuracy,0.961,test,Active WeaSuL,
6,30,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
7,0,Generative,Accuracy,0.8133333333333334,test,Active WeaSuL,
7,0,Discriminative,Accuracy,0.8686666666666667,test,Active WeaSuL,
7,1,Generative,Accuracy,0.961,test,Active WeaSuL,
7,1,Discriminative,Accuracy,0.9703333333333334,test,Active WeaSuL,
7,2,Generative,Accuracy,0.961,test,Active WeaSuL,
7,2,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
7,3,Generative,Accuracy,0.961,test,Active WeaSuL,
7,3,Discriminative,Accuracy,0.972,test,Active WeaSuL,
7,4,Generative,Accuracy,0.961,test,Active WeaSuL,
7,4,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,5,Generative,Accuracy,0.961,test,Active WeaSuL,
7,5,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,6,Generative,Accuracy,0.961,test,Active WeaSuL,
7,6,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
7,7,Generative,Accuracy,0.961,test,Active WeaSuL,
7,7,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
7,8,Generative,Accuracy,0.961,test,Active WeaSuL,
7,8,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
7,9,Generative,Accuracy,0.961,test,Active WeaSuL,
7,9,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
7,10,Generative,Accuracy,0.961,test,Active WeaSuL,
7,10,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,11,Generative,Accuracy,0.961,test,Active WeaSuL,
7,11,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
7,12,Generative,Accuracy,0.961,test,Active WeaSuL,
7,12,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,13,Generative,Accuracy,0.961,test,Active WeaSuL,
7,13,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,14,Generative,Accuracy,0.961,test,Active WeaSuL,
7,14,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
7,15,Generative,Accuracy,0.961,test,Active WeaSuL,
7,15,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,16,Generative,Accuracy,0.961,test,Active WeaSuL,
7,16,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,17,Generative,Accuracy,0.961,test,Active WeaSuL,
7,17,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,18,Generative,Accuracy,0.961,test,Active WeaSuL,
7,18,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
7,19,Generative,Accuracy,0.961,test,Active WeaSuL,
7,19,Discriminative,Accuracy,0.9756666666666667,test,Active WeaSuL,
7,20,Generative,Accuracy,0.961,test,Active WeaSuL,
7,20,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
7,21,Generative,Accuracy,0.961,test,Active WeaSuL,
7,21,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
7,22,Generative,Accuracy,0.961,test,Active WeaSuL,
7,22,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
7,23,Generative,Accuracy,0.961,test,Active WeaSuL,
7,23,Discriminative,Accuracy,0.9743333333333334,test,Active WeaSuL,
7,24,Generative,Accuracy,0.961,test,Active WeaSuL,
7,24,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,25,Generative,Accuracy,0.961,test,Active WeaSuL,
7,25,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
7,26,Generative,Accuracy,0.961,test,Active WeaSuL,
7,26,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
7,27,Generative,Accuracy,0.961,test,Active WeaSuL,
7,27,Discriminative,Accuracy,0.9743333333333334,test,Active WeaSuL,
7,28,Generative,Accuracy,0.961,test,Active WeaSuL,
7,28,Discriminative,Accuracy,0.975,test,Active WeaSuL,
7,29,Generative,Accuracy,0.961,test,Active WeaSuL,
7,29,Discriminative,Accuracy,0.9763333333333334,test,Active WeaSuL,
7,30,Generative,Accuracy,0.961,test,Active WeaSuL,
7,30,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
8,0,Generative,Accuracy,0.8133333333333334,test,Active WeaSuL,
8,0,Discriminative,Accuracy,0.8686666666666667,test,Active WeaSuL,
8,1,Generative,Accuracy,0.961,test,Active WeaSuL,
8,1,Discriminative,Accuracy,0.9703333333333334,test,Active WeaSuL,
8,2,Generative,Accuracy,0.961,test,Active WeaSuL,
8,2,Discriminative,Accuracy,0.9743333333333334,test,Active WeaSuL,
8,3,Generative,Accuracy,0.961,test,Active WeaSuL,
8,3,Discriminative,Accuracy,0.971,test,Active WeaSuL,
8,4,Generative,Accuracy,0.961,test,Active WeaSuL,
8,4,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
8,5,Generative,Accuracy,0.961,test,Active WeaSuL,
8,5,Discriminative,Accuracy,0.9743333333333334,test,Active WeaSuL,
8,6,Generative,Accuracy,0.961,test,Active WeaSuL,
8,6,Discriminative,Accuracy,0.975,test,Active WeaSuL,
8,7,Generative,Accuracy,0.961,test,Active WeaSuL,
8,7,Discriminative,Accuracy,0.974,test,Active WeaSuL,
8,8,Generative,Accuracy,0.961,test,Active WeaSuL,
8,8,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
8,9,Generative,Accuracy,0.961,test,Active WeaSuL,
8,9,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
8,10,Generative,Accuracy,0.961,test,Active WeaSuL,
8,10,Discriminative,Accuracy,0.975,test,Active WeaSuL,
8,11,Generative,Accuracy,0.961,test,Active WeaSuL,
8,11,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
8,12,Generative,Accuracy,0.961,test,Active WeaSuL,
8,12,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
8,13,Generative,Accuracy,0.961,test,Active WeaSuL,
8,13,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
8,14,Generative,Accuracy,0.961,test,Active WeaSuL,
8,14,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
8,15,Generative,Accuracy,0.961,test,Active WeaSuL,
8,15,Discriminative,Accuracy,0.975,test,Active WeaSuL,
8,16,Generative,Accuracy,0.961,test,Active WeaSuL,
8,16,Discriminative,Accuracy,0.975,test,Active WeaSuL,
8,17,Generative,Accuracy,0.961,test,Active WeaSuL,
8,17,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
8,18,Generative,Accuracy,0.961,test,Active WeaSuL,
8,18,Discriminative,Accuracy,0.975,test,Active WeaSuL,
8,19,Generative,Accuracy,0.961,test,Active WeaSuL,
8,19,Discriminative,Accuracy,0.975,test,Active WeaSuL,
8,20,Generative,Accuracy,0.961,test,Active WeaSuL,
8,20,Discriminative,Accuracy,0.975,test,Active WeaSuL,
8,21,Generative,Accuracy,0.961,test,Active WeaSuL,
8,21,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
8,22,Generative,Accuracy,0.961,test,Active WeaSuL,
8,22,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
8,23,Generative,Accuracy,0.961,test,Active WeaSuL,
8,23,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
8,24,Generative,Accuracy,0.961,test,Active WeaSuL,
8,24,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
8,25,Generative,Accuracy,0.961,test,Active WeaSuL,
8,25,Discriminative,Accuracy,0.975,test,Active WeaSuL,
8,26,Generative,Accuracy,0.961,test,Active WeaSuL,
8,26,Discriminative,Accuracy,0.975,test,Active WeaSuL,
8,27,Generative,Accuracy,0.961,test,Active WeaSuL,
8,27,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
8,28,Generative,Accuracy,0.961,test,Active WeaSuL,
8,28,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
8,29,Generative,Accuracy,0.961,test,Active WeaSuL,
8,29,Discriminative,Accuracy,0.974,test,Active WeaSuL,
8,30,Generative,Accuracy,0.961,test,Active WeaSuL,
8,30,Discriminative,Accuracy,0.9753333333333334,test,Active WeaSuL,
9,0,Generative,Accuracy,0.8133333333333334,test,Active WeaSuL,
9,0,Discriminative,Accuracy,0.8686666666666667,test,Active WeaSuL,
9,1,Generative,Accuracy,0.961,test,Active WeaSuL,
9,1,Discriminative,Accuracy,0.971,test,Active WeaSuL,
9,2,Generative,Accuracy,0.961,test,Active WeaSuL,
9,2,Discriminative,Accuracy,0.9746666666666667,test,Active WeaSuL,
9,3,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,3,Discriminative,Accuracy,0.9653333333333334,test,Active WeaSuL,
9,4,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,4,Discriminative,Accuracy,0.9673333333333334,test,Active WeaSuL,
9,5,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,5,Discriminative,Accuracy,0.9623333333333334,test,Active WeaSuL,
9,6,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,6,Discriminative,Accuracy,0.964,test,Active WeaSuL,
9,7,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,7,Discriminative,Accuracy,0.9633333333333334,test,Active WeaSuL,
9,8,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,8,Discriminative,Accuracy,0.9566666666666667,test,Active WeaSuL,
9,9,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,9,Discriminative,Accuracy,0.958,test,Active WeaSuL,
9,10,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,10,Discriminative,Accuracy,0.9566666666666667,test,Active WeaSuL,
9,11,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,11,Discriminative,Accuracy,0.959,test,Active WeaSuL,
9,12,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,12,Discriminative,Accuracy,0.9573333333333334,test,Active WeaSuL,
9,13,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,13,Discriminative,Accuracy,0.9603333333333334,test,Active WeaSuL,
9,14,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,14,Discriminative,Accuracy,0.9566666666666667,test,Active WeaSuL,
9,15,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,15,Discriminative,Accuracy,0.959,test,Active WeaSuL,
9,16,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,16,Discriminative,Accuracy,0.9593333333333334,test,Active WeaSuL,
9,17,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,17,Discriminative,Accuracy,0.958,test,Active WeaSuL,
9,18,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,18,Discriminative,Accuracy,0.958,test,Active WeaSuL,
9,19,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,19,Discriminative,Accuracy,0.9573333333333334,test,Active WeaSuL,
9,20,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,20,Discriminative,Accuracy,0.9583333333333334,test,Active WeaSuL,
9,21,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,21,Discriminative,Accuracy,0.9586666666666667,test,Active WeaSuL,
9,22,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,22,Discriminative,Accuracy,0.957,test,Active WeaSuL,
9,23,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,23,Discriminative,Accuracy,0.958,test,Active WeaSuL,
9,24,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,24,Discriminative,Accuracy,0.957,test,Active WeaSuL,
9,25,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,25,Discriminative,Accuracy,0.9576666666666667,test,Active WeaSuL,
9,26,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,26,Discriminative,Accuracy,0.958,test,Active WeaSuL,
9,27,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,27,Discriminative,Accuracy,0.9583333333333334,test,Active WeaSuL,
9,28,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,28,Discriminative,Accuracy,0.9596666666666667,test,Active WeaSuL,
9,29,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,29,Discriminative,Accuracy,0.958,test,Active WeaSuL,
9,30,Generative,Accuracy,0.9556666666666667,test,Active WeaSuL,
9,30,Discriminative,Accuracy,0.9586666666666667,test,Active WeaSuL,
0,0,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
0,0,Discriminative,Accuracy,0.8686666666666667,test,Nashaat et al.,
0,1,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,1,Discriminative,Accuracy,0.888,test,Nashaat et al.,
0,2,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
0,2,Discriminative,Accuracy,0.864,test,Nashaat et al.,
0,3,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,3,Discriminative,Accuracy,0.9073333333333333,test,Nashaat et al.,
0,4,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,4,Discriminative,Accuracy,0.8823333333333333,test,Nashaat et al.,
0,5,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
0,5,Discriminative,Accuracy,0.8656666666666667,test,Nashaat et al.,
0,6,Generative,Accuracy,0.7113333333333334,test,Nashaat et al.,
0,6,Discriminative,Accuracy,0.929,test,Nashaat et al.,
0,7,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,7,Discriminative,Accuracy,0.8873333333333333,test,Nashaat et al.,
0,8,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,8,Discriminative,Accuracy,0.8846666666666667,test,Nashaat et al.,
0,9,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,9,Discriminative,Accuracy,0.8716666666666667,test,Nashaat et al.,
0,10,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,10,Discriminative,Accuracy,0.8883333333333333,test,Nashaat et al.,
0,11,Generative,Accuracy,0.649,test,Nashaat et al.,
0,11,Discriminative,Accuracy,0.9446666666666667,test,Nashaat et al.,
0,12,Generative,Accuracy,0.6436666666666667,test,Nashaat et al.,
0,12,Discriminative,Accuracy,0.9283333333333333,test,Nashaat et al.,
0,13,Generative,Accuracy,0.649,test,Nashaat et al.,
0,13,Discriminative,Accuracy,0.923,test,Nashaat et al.,
0,14,Generative,Accuracy,0.649,test,Nashaat et al.,
0,14,Discriminative,Accuracy,0.898,test,Nashaat et al.,
0,15,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,15,Discriminative,Accuracy,0.873,test,Nashaat et al.,
0,16,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,16,Discriminative,Accuracy,0.907,test,Nashaat et al.,
0,17,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,17,Discriminative,Accuracy,0.8703333333333333,test,Nashaat et al.,
0,18,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,18,Discriminative,Accuracy,0.8746666666666667,test,Nashaat et al.,
0,19,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,19,Discriminative,Accuracy,0.8776666666666667,test,Nashaat et al.,
0,20,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,20,Discriminative,Accuracy,0.8823333333333333,test,Nashaat et al.,
0,21,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,21,Discriminative,Accuracy,0.9023333333333333,test,Nashaat et al.,
0,22,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
0,22,Discriminative,Accuracy,0.8643333333333333,test,Nashaat et al.,
0,23,Generative,Accuracy,0.7113333333333334,test,Nashaat et al.,
0,23,Discriminative,Accuracy,0.946,test,Nashaat et al.,
0,24,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
0,24,Discriminative,Accuracy,0.864,test,Nashaat et al.,
0,25,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,25,Discriminative,Accuracy,0.897,test,Nashaat et al.,
0,26,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,26,Discriminative,Accuracy,0.9066666666666666,test,Nashaat et al.,
0,27,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,27,Discriminative,Accuracy,0.9326666666666666,test,Nashaat et al.,
0,28,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
0,28,Discriminative,Accuracy,0.864,test,Nashaat et al.,
0,29,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,29,Discriminative,Accuracy,0.877,test,Nashaat et al.,
0,30,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
0,30,Discriminative,Accuracy,0.8986666666666666,test,Nashaat et al.,
1,0,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
1,0,Discriminative,Accuracy,0.8686666666666667,test,Nashaat et al.,
1,1,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,1,Discriminative,Accuracy,0.902,test,Nashaat et al.,
1,2,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,2,Discriminative,Accuracy,0.8866666666666667,test,Nashaat et al.,
1,3,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,3,Discriminative,Accuracy,0.8796666666666667,test,Nashaat et al.,
1,4,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,4,Discriminative,Accuracy,0.8996666666666666,test,Nashaat et al.,
1,5,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
1,5,Discriminative,Accuracy,0.8666666666666667,test,Nashaat et al.,
1,6,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,6,Discriminative,Accuracy,0.8723333333333333,test,Nashaat et al.,
1,7,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
1,7,Discriminative,Accuracy,0.86,test,Nashaat et al.,
1,8,Generative,Accuracy,0.9556666666666667,test,Nashaat et al.,
1,8,Discriminative,Accuracy,0.9343333333333333,test,Nashaat et al.,
1,9,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
1,9,Discriminative,Accuracy,0.8683333333333333,test,Nashaat et al.,
1,10,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,10,Discriminative,Accuracy,0.872,test,Nashaat et al.,
1,11,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
1,11,Discriminative,Accuracy,0.864,test,Nashaat et al.,
1,12,Generative,Accuracy,0.6436666666666667,test,Nashaat et al.,
1,12,Discriminative,Accuracy,0.9156666666666666,test,Nashaat et al.,
1,13,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,13,Discriminative,Accuracy,0.8723333333333333,test,Nashaat et al.,
1,14,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,14,Discriminative,Accuracy,0.8826666666666667,test,Nashaat et al.,
1,15,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,15,Discriminative,Accuracy,0.8706666666666667,test,Nashaat et al.,
1,16,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,16,Discriminative,Accuracy,0.929,test,Nashaat et al.,
1,17,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,17,Discriminative,Accuracy,0.879,test,Nashaat et al.,
1,18,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,18,Discriminative,Accuracy,0.8966666666666666,test,Nashaat et al.,
1,19,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,19,Discriminative,Accuracy,0.8763333333333333,test,Nashaat et al.,
1,20,Generative,Accuracy,0.649,test,Nashaat et al.,
1,20,Discriminative,Accuracy,0.9173333333333333,test,Nashaat et al.,
1,21,Generative,Accuracy,0.6436666666666667,test,Nashaat et al.,
1,21,Discriminative,Accuracy,0.9156666666666666,test,Nashaat et al.,
1,22,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,22,Discriminative,Accuracy,0.8876666666666667,test,Nashaat et al.,
1,23,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
1,23,Discriminative,Accuracy,0.8666666666666667,test,Nashaat et al.,
1,24,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,24,Discriminative,Accuracy,0.9176666666666666,test,Nashaat et al.,
1,25,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,25,Discriminative,Accuracy,0.893,test,Nashaat et al.,
1,26,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,26,Discriminative,Accuracy,0.9023333333333333,test,Nashaat et al.,
1,27,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,27,Discriminative,Accuracy,0.9016666666666666,test,Nashaat et al.,
1,28,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,28,Discriminative,Accuracy,0.875,test,Nashaat et al.,
1,29,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
1,29,Discriminative,Accuracy,0.9006666666666666,test,Nashaat et al.,
1,30,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
1,30,Discriminative,Accuracy,0.8686666666666667,test,Nashaat et al.,
2,0,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
2,0,Discriminative,Accuracy,0.8686666666666667,test,Nashaat et al.,
2,1,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,1,Discriminative,Accuracy,0.8723333333333333,test,Nashaat et al.,
2,2,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
2,2,Discriminative,Accuracy,0.8636666666666667,test,Nashaat et al.,
2,3,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,3,Discriminative,Accuracy,0.883,test,Nashaat et al.,
2,4,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,4,Discriminative,Accuracy,0.878,test,Nashaat et al.,
2,5,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,5,Discriminative,Accuracy,0.872,test,Nashaat et al.,
2,6,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,6,Discriminative,Accuracy,0.8866666666666667,test,Nashaat et al.,
2,7,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,7,Discriminative,Accuracy,0.891,test,Nashaat et al.,
2,8,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,8,Discriminative,Accuracy,0.879,test,Nashaat et al.,
2,9,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,9,Discriminative,Accuracy,0.8823333333333333,test,Nashaat et al.,
2,10,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,10,Discriminative,Accuracy,0.9053333333333333,test,Nashaat et al.,
2,11,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,11,Discriminative,Accuracy,0.897,test,Nashaat et al.,
2,12,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
2,12,Discriminative,Accuracy,0.865,test,Nashaat et al.,
2,13,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,13,Discriminative,Accuracy,0.9106666666666666,test,Nashaat et al.,
2,14,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,14,Discriminative,Accuracy,0.873,test,Nashaat et al.,
2,15,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,15,Discriminative,Accuracy,0.873,test,Nashaat et al.,
2,16,Generative,Accuracy,0.649,test,Nashaat et al.,
2,16,Discriminative,Accuracy,0.926,test,Nashaat et al.,
2,17,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,17,Discriminative,Accuracy,0.886,test,Nashaat et al.,
2,18,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,18,Discriminative,Accuracy,0.8753333333333333,test,Nashaat et al.,
2,19,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
2,19,Discriminative,Accuracy,0.8676666666666667,test,Nashaat et al.,
2,20,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
2,20,Discriminative,Accuracy,0.8643333333333333,test,Nashaat et al.,
2,21,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,21,Discriminative,Accuracy,0.8936666666666667,test,Nashaat et al.,
2,22,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,22,Discriminative,Accuracy,0.891,test,Nashaat et al.,
2,23,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,23,Discriminative,Accuracy,0.8763333333333333,test,Nashaat et al.,
2,24,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,24,Discriminative,Accuracy,0.88,test,Nashaat et al.,
2,25,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,25,Discriminative,Accuracy,0.9,test,Nashaat et al.,
2,26,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
2,26,Discriminative,Accuracy,0.864,test,Nashaat et al.,
2,27,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,27,Discriminative,Accuracy,0.88,test,Nashaat et al.,
2,28,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
2,28,Discriminative,Accuracy,0.8866666666666667,test,Nashaat et al.,
2,29,Generative,Accuracy,0.6436666666666667,test,Nashaat et al.,
2,29,Discriminative,Accuracy,0.9206666666666666,test,Nashaat et al.,
2,30,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
2,30,Discriminative,Accuracy,0.8663333333333333,test,Nashaat et al.,
3,0,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
3,0,Discriminative,Accuracy,0.8686666666666667,test,Nashaat et al.,
3,1,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
3,1,Discriminative,Accuracy,0.8706666666666667,test,Nashaat et al.,
3,2,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
3,2,Discriminative,Accuracy,0.8686666666666667,test,Nashaat et al.,
3,3,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
3,3,Discriminative,Accuracy,0.8803333333333333,test,Nashaat et al.,
3,4,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
3,4,Discriminative,Accuracy,0.883,test,Nashaat et al.,
3,5,Generative,Accuracy,0.8133333333333334,test,Nashaat et al.,
3,5,Discriminative,Accuracy,0.8636666666666667,test,Nashaat et al.,
3,6,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
3,6,Discriminative,Accuracy,0.9043333333333333,test,Nashaat et al.,
3,7,Generative,Accuracy,0.8933333333333333,test,Nashaat et al.,
3,7,Discriminative,Accuracy,0.8706666666666667,test,Nashaat et al.,
